ECG,EDA,RSP
-0.175567627,13.02520633,0.585021973
-0.159835815,13.02505374,0.585662842
-0.142852783,13.02581668,0.585479736
-0.131484985,13.0256641,0.585205078
-0.115890503,13.02581668,0.585327148
-0.100402832,13.02474857,0.585510254
-0.087646484,13.02612186,0.586914063
-0.074920654,13.02581668,0.587921143
-0.061279297,13.02520633,0.5887146
-0.057510376,13.01406742,0.590301514
-0.048171997,13.01360965,0.592407227
-0.041305542,13.01345706,0.594573975
-0.033157349,13.0129993,0.597381592
-0.03086853,13.01391483,0.600799561
-0.023178101,13.01360965,0.604370117
-0.023452759,13.01284671,0.608764648
-0.018814087,13.01452518,0.61315918
-0.01890564,13.01391483,0.618286133
-0.015335083,13.01360965,0.623931885
-0.015167236,13.01269413,0.629760742
-0.013397217,13.01315189,0.635986328
-0.016326904,13.01284671,0.642547607
-0.012771606,13.01284671,0.649230957
-0.013671875,13.01269413,0.656433105
-0.00881958,13.01284671,0.664154053
-0.008499146,13.01360965,0.671844482
-0.003860474,13.01284671,0.67956543
-4.58E-05,13.01254154,0.687652588
0.004714966,13.01315189,0.695892334
0.002227783,13.01376224,0.703918457
0.003921509,13.01376224,0.712646484
0.003555298,13.01391483,0.721191406
0.006210327,13.01284671,0.729553223
0.002532959,13.01360965,0.738098145
0.00050354,13.01330448,0.746673584
-0.001098633,13.01345706,0.754882813
0.003189087,13.01284671,0.763824463
-0.001449585,13.0129993,0.772644043
-0.001525879,13.00384403,0.781097412
-0.001525879,13.00033451,0.78994751
0.003997803,13.00018192,0.798431396
0.005554199,13.00063968,0.807189941
0.006942749,13.00033451,0.815490723
0.004333496,13.00048709,0.824310303
0.009552002,13.00125003,0.832550049
0.008895874,13.00002933,0.840820313
0.009536743,13.00079227,0.848693848
0.00630188,13.00002933,0.857421875
0.008270264,13.00186038,0.865203857
0.012985229,13.00155521,0.872802734
0.018814087,12.99987674,0.880645752
0.018829346,13.00079227,0.888549805
0.028533936,13.00079227,0.895843506
0.035400391,13.00048709,0.90322876
0.025909424,13.00186038,0.910522461
0.002456665,13.00155521,0.91784668
-0.006637573,13.00109745,0.924682617
-0.011550903,13.00048709,0.931884766
-0.011291504,13.00063968,0.938751221
-0.012268066,13.00033451,0.94631958
-0.007354736,13.00033451,0.95300293
-0.008773804,13.00094486,0.960632324
-0.017745972,13.00079227,0.967712402
-0.050140381,13.00094486,0.975036621
-0.001907349,13.00125003,0.982513428
0.193023682,13.00079227,0.989898682
0.508056641,13.0017078,0.997558594
0.630310059,13.0017078,1.005279541
0.140670776,13.00033451,1.01260376
-0.311584473,13.00063968,1.020141602
-0.394363403,13.00079227,1.02835083
-0.30430603,13.00033451,1.036651611
-0.166412354,12.98705936,1.04486084
-0.060623169,12.98858524,1.054168701
-0.00012207,12.98843265,1.063262939
0.02053833,12.98934818,1.072662354
0.029586792,12.98934818,1.082427979
0.032867432,12.98812747,1.09286499
0.036682129,12.98751712,1.102813721
0.037582397,12.98812747,1.113128662
0.043151855,12.989043,1.12411499
0.045593262,12.98919559,1.134552002
0.051605225,12.98873783,1.145446777
0.054229736,12.98812747,1.156707764
0.065872192,12.98934818,1.167785645
0.076309204,12.98858524,1.178955078
0.081451416,12.9878223,1.190795898
0.088058472,12.98934818,1.20223999
0.105072021,12.98950077,1.213775635
0.118911743,12.98843265,1.225311279
0.128662109,12.98873783,1.236968994
0.125579834,12.98934818,1.248779297
0.119491577,12.98828006,1.259918213
0.085220337,12.98873783,1.271759033
0.029006958,12.98965335,1.282226563
-0.040298462,12.98828006,1.293273926
-0.100738525,12.98828006,1.304290771
-0.15007019,12.98812747,1.31451416
-0.172988892,12.989043,1.324798584
-0.181289673,12.989043,1.334350586
-0.177093506,12.98828006,1.344421387
-0.170196533,12.9878223,1.354156494
-0.155258179,12.98736454,1.363647461
-0.141601563,12.98049808,1.372406006
-0.121520996,12.97653079,1.381286621
-0.111557007,12.97668338,1.390106201
-0.096588135,12.9751575,1.39831543
-0.084152222,12.97607303,1.406066895
-0.070922852,12.97683597,1.413665771
-0.064025879,12.97500492,1.420928955
-0.051895142,12.97576786,1.428375244
-0.048080444,12.97714115,1.434753418
-0.040039063,12.97683597,1.441375732
-0.036224365,12.97576786,1.44708252
-0.027404785,12.97653079,1.452606201
-0.025939941,12.97698856,1.457977295
-0.021682739,12.97607303,1.46282959
-0.024963379,12.97592044,1.467559814
-0.019042969,12.97683597,1.471343994
-0.022445679,12.97607303,1.475097656
-0.021957397,12.97592044,1.478088379
-0.020050049,12.97500492,1.481262207
-0.013565063,12.97622562,1.483581543
-0.016723633,12.97607303,1.485748291
-0.013198853,12.97592044,1.487121582
-0.01121521,12.97592044,1.488464355
-0.009552002,12.97622562,1.488555908
-0.006790161,12.97607303,1.488494873
-0.002044678,12.97698856,1.488494873
-0.005279541,12.97653079,1.488739014
-0.00328064,12.97653079,1.488708496
-0.005081177,12.97729373,1.48638916
-0.003189087,12.97607303,1.485198975
-0.00402832,12.97637821,1.482788086
0.000274658,12.97653079,1.480194092
0.00302124,12.97668338,1.477325439
0.007385254,12.97683597,1.474182129
-0.001861572,12.97531009,1.470123291
0.003311157,12.97439456,1.466766357
0.007965088,12.96371341,1.462371826
0.013168335,12.96478153,1.458190918
0.012786865,12.96462894,1.453186035
0.026168823,12.96417118,1.44821167
0.032485962,12.96478153,1.442962646
0.021820068,12.96417118,1.437347412
-0.000335693,12.96371341,1.432006836
-0.008163452,12.963866,1.426086426
-0.01133728,12.96523929,1.419891357
-0.010650635,12.96356082,1.414123535
-0.013244629,12.96401859,1.407897949
-0.009811401,12.963866,1.401397705
-0.00819397,12.96325565,1.394866943
-0.019424438,12.96417118,1.388305664
-0.05317688,12.96493412,1.381622314
-0.006011963,12.96478153,1.37487793
0.192062378,12.96401859,1.368286133
0.492950439,12.96417118,1.361358643
0.627624512,12.96493412,1.354431152
0.164855957,12.96432376,1.347564697
-0.311523438,12.96432376,1.340637207
-0.407119751,12.96462894,1.333618164
-0.308166504,12.96554447,1.327087402
-0.159713745,12.96493412,1.320709229
-0.047714233,12.96401859,1.314147949
0.011322021,12.96493412,1.3074646
0.027786255,12.96462894,1.301147461
0.034423828,12.963866,1.294067383
0.034500122,12.96462894,1.287384033
0.040252686,12.96417118,1.280853271
0.039581299,12.96310306,1.274230957
0.04133606,12.96371341,1.267486572
0.042221069,12.96462894,1.260620117
0.048660278,12.96356082,1.25390625
0.054962158,12.96371341,1.247589111
0.0650177,12.96340824,1.241027832
0.071426392,12.96478153,1.234832764
0.08203125,12.96478153,1.228607178
0.090637207,12.96401859,1.22265625
0.103057861,12.96478153,1.216522217
0.113967896,12.96325565,1.210662842
0.12272644,12.95638919,1.205230713
0.121505737,12.95318485,1.199554443
0.10836792,12.95226932,1.194152832
0.066116333,12.95318485,1.188720703
0.006988525,12.9525745,1.182952881
-0.059799194,12.95181156,1.17767334
-0.115615845,12.95196414,1.172424316
-0.157684326,12.95226932,1.167022705
-0.173873901,12.95226932,1.161865234
-0.179367065,12.95059085,1.156921387
-0.169372559,12.95150638,1.151824951
-0.160018921,12.95303226,1.147033691
-0.145965576,12.95226932,1.14251709
-0.131973267,12.9525745,1.137481689
-0.116531372,12.95226932,1.13293457
-0.103134155,12.95226932,1.128814697
-0.089996338,12.95104862,1.124450684
-0.079071045,12.95135379,1.120422363
-0.064712524,12.95150638,1.11605835
-0.058349609,12.95181156,1.112579346
-0.049163818,12.95226932,1.108734131
-0.04460144,12.95196414,1.105407715
-0.035339355,12.95150638,1.1015625
-0.033935547,12.95120121,1.098693848
-0.028488159,12.95150638,1.095855713
-0.026824951,12.95791507,1.092559814
-0.020477295,12.96417118,1.089660645
-0.020751953,12.96310306,1.087005615
-0.019393921,12.96447635,1.084655762
-0.018081665,12.96478153,1.082061768
-0.017654419,12.96432376,1.079772949
-0.018783569,12.96432376,1.077697754
-0.015304565,12.963866,1.075164795
-0.014556885,12.96356082,1.073181152
-0.01210022,12.96325565,1.07119751
-0.011962891,12.96432376,1.069763184
-0.007949829,12.963866,1.067840576
-0.009979248,12.96310306,1.065307617
-0.008087158,12.96356082,1.063751221
-0.006332397,12.97134281,1.062316895
-0.002578735,12.97607303,1.060272217
-0.005432129,12.97622562,1.058410645
-0.003890991,12.97698856,1.056732178
-0.001190186,12.97683597,1.055084229
0.001678467,12.97561527,1.053131104
-0.001525879,12.97607303,1.051239014
0.001556396,12.97653079,1.049285889
0.004257202,12.97622562,1.047088623
0.009063721,12.98293949,1.044891357
0.009109497,12.98751712,1.042663574
0.009140015,12.9878223,1.040496826
0.008651733,12.98828006,1.03817749
0.011383057,12.989043,1.036071777
0.009933472,12.98797489,1.033233643
0.010482788,12.98858524,1.030883789
0.006454468,12.9991138,1.028137207
0.010543823,13.00094486,1.025482178
0.012176514,13.00048709,1.022644043
0.009552002,13.00063968,1.019317627
-0.000411987,13.00186038,1.015930176
0.005966187,13.00201297,1.012359619
0.014022827,13.01238895,1.008300781
0.015777588,13.01284671,1.004547119
0.016586304,13.0129993,0.999847412
0.0284729,13.01406742,0.995452881
0.032272339,13.01254154,0.990142822
0.020736694,13.01910282,0.985015869
0.000732422,13.02551151,0.979644775
-0.005462646,13.0256641,0.973815918
-0.010345459,13.02505374,0.967681885
-0.013061523,13.02490116,0.962127686
-0.013946533,13.02657962,0.956054688
-0.009933472,13.03802371,0.949768066
-0.014251709,13.03893924,0.943695068
-0.037094116,13.0381763,0.936981201
-0.066070557,13.03771854,0.931213379
0.022476196,13.04427982,0.925140381
0.24256897,13.05007816,0.91885376
0.552612305,13.04885746,0.912689209
0.531494141,13.04977298,0.906494141
0.002731323,13.06152225,0.900421143
-0.359680176,13.06289554,0.894256592
-0.386901855,13.06289554,0.888214111
-0.24671936,13.06838871,0.882995605
-0.099273682,13.07433963,0.876983643
-0.01864624,13.07403446,0.871551514
0.007278442,13.07372928,0.866851807
0.014572144,13.08242679,0.861694336
0.021789551,13.08593631,0.856567383
0.025024414,13.08639408,0.851837158
0.029830933,13.08700443,0.847290039
0.027267456,13.08975101,0.84274292
0.033203125,13.09860111,0.837677002
0.036911011,13.0987537,0.833618164
0.048629761,13.09829593,0.829742432
0.057922363,13.09860111,0.825500488
0.065994263,13.10150028,0.822052002
0.073287964,13.11080814,0.81829834
0.087158203,13.11172367,0.815307617
0.098861694,13.11187625,0.811401367
0.111221313,13.1112659,0.80847168
0.118774414,13.11172367,0.805480957
0.128936768,13.11569095,0.802764893
0.129425049,13.12438846,0.800140381
0.112579346,13.12362552,0.796966553
0.069442749,13.12377811,0.7940979
0.007492065,13.12408329,0.79119873
-0.067932129,13.12286258,0.788269043
-0.121032715,13.12438846,0.784301758
-0.160522461,13.1352222,0.780212402
-0.180618286,13.13552738,0.775390625
-0.188171387,13.1352222,0.770233154
-0.1822052,13.13537479,0.764343262
-0.168930054,13.13583255,0.75769043
-0.151763916,13.1352222,0.750915527
-0.140518188,13.13934207,0.743347168
-0.119979858,13.14849735,0.735687256
-0.107757568,13.14941288,0.727905273
-0.09387207,13.147887,0.720123291
-0.08114624,13.147887,0.711853027
-0.069290161,13.14834476,0.703979492
-0.064468384,13.14712406,0.695281982
-0.052734375,13.14849735,0.687255859
-0.050216675,13.1529224,0.679077148
-0.041213989,13.15994144,0.670501709
-0.036148071,13.16009403,0.662506104
-0.029052734,13.16055179,0.654815674
-0.028152466,13.15933109,0.646850586
-0.025360107,13.15994144,0.639099121
-0.025161743,13.15963626,0.631744385
-0.022003174,13.15994144,0.624359131
-0.021682739,13.16009403,0.6171875
-0.018753052,13.16024662,0.61026001
-0.023254395,13.16909671,0.604003906
-0.018920898,13.17336917,0.597442627
-0.019348145,13.17230106,0.591217041
-0.01600647,13.17230106,0.585144043
-0.016204834,13.17245365,0.579772949
-0.009963989,13.17336917,0.57409668
-0.008377075,13.17199588,0.568695068
-0.005950928,13.17352176,0.56427002
-0.002883911,13.17169071,0.559326172
0.001785278,13.17275882,0.554870605
0.001998901,13.17245365,0.550842285
0.00352478,13.17260623,0.547027588
0.00289917,13.17153812,0.542999268
0.005584717,13.17230106,0.539459229
0.002593994,13.17275882,0.536193848
0.003341675,13.17184329,0.532714844
0.004089355,13.18145633,0.530303955
0.004882813,13.18527103,0.527587891
0.005889893,13.18405033,0.524810791
0.011108398,13.1843555,0.522674561
0.006698608,13.18466068,0.520751953
0.008026123,13.18481327,0.519073486
0.006500244,13.18603397,0.516601563
0.007659912,13.18481327,0.515258789
0.004425049,13.18542362,0.514129639
0.005767822,13.18588138,0.512237549
0.003662109,13.18405033,0.511810303
0.004257202,13.18511844,0.509887695
0.004348755,13.18511844,0.509216309
0.006698608,13.1843555,0.509307861
0.003921509,13.18588138,0.507049561
0.006698608,13.18557621,0.506622314
-0.000244141,13.18466068,0.506652832
0.004638672,13.18481327,0.506744385
0.012542725,13.18450809,0.50680542
0.014648438,13.18466068,0.506866455
0.016403198,13.18496585,0.506744385
0.029541016,13.18557621,0.507049561
0.031723022,13.18603397,0.506896973
0.016067505,13.18450809,0.50668335
-0.003082275,13.1843555,0.506835938
-0.010513306,13.18481327,0.506561279
-0.014587402,13.1843555,0.507049561
-0.014358521,13.18481327,0.50692749
-0.015762329,13.18572879,0.506744385
-0.012069702,13.18481327,0.506622314
-0.013214111,13.18466068,0.507110596
-0.02961731,13.18542362,0.509368896
-0.061126709,13.18527103,0.509246826
0.014251709,13.18405033,0.509277344
0.228515625,13.18466068,0.511230469
0.53767395,13.18069339,0.511779785
0.556427002,13.17260623,0.513397217
0.040512085,13.17260623,0.514190674
-0.345153809,13.17184329,0.516235352
-0.387008667,13.17169071,0.517547607
-0.254425049,13.17108036,0.519805908
-0.109130859,13.17214847,0.522186279
-0.024276733,13.17169071,0.524536133
0.004257202,13.17184329,0.527191162
0.012649536,13.17230106,0.530181885
0.024627686,13.17153812,0.532989502
0.028411865,13.17245365,0.536407471
0.033538818,13.17214847,0.54019165
0.032150269,13.17230106,0.544189453
0.03553772,13.17291141,0.548034668
0.037506104,13.17230106,0.552368164
0.043731689,13.17245365,0.556854248
0.051330566,13.17230106,0.562103271
0.063796997,13.17214847,0.567199707
0.072906494,13.17245365,0.572540283
0.082397461,13.17291141,0.578277588
0.090499878,13.17214847,0.583770752
0.102340698,13.17031742,0.590209961
0.112701416,13.17214847,0.596160889
0.12310791,13.16787601,0.602783203
0.124786377,13.1603992,0.609191895
0.110366821,13.16055179,0.615325928
0.075119019,13.16116214,0.622070313
0.017669678,13.15994144,0.628417969
-0.055648804,13.16009403,0.634918213
-0.116226196,13.15978885,0.641601563
-0.157897949,13.15963626,0.648071289
-0.180114746,13.16085697,0.654724121
-0.186950684,13.16070438,0.661376953
-0.177444458,13.15978885,0.667785645
-0.162353516,13.15994144,0.674438477
-0.146575928,13.15994144,0.681243896
-0.136230469,13.16009403,0.687896729
-0.121002197,13.16009403,0.694763184
-0.108856201,13.14803958,0.702484131
-0.090179443,13.14864994,0.709014893
-0.081253052,13.14773441,0.716461182
-0.069152832,13.14864994,0.7237854
-0.059295654,13.14819217,0.731231689
-0.052490234,13.147887,0.738983154
-0.044021606,13.14712406,0.746429443
-0.036254883,13.14727664,0.753723145
-0.033325195,13.14773441,0.761444092
-0.024871826,13.14773441,0.769104004
-0.025360107,13.14361454,0.776947021
-0.019577026,13.13567996,0.784240723
-0.020828247,13.13629032,0.792114258
-0.016387939,13.13537479,0.799255371
-0.016159058,13.13537479,0.806915283
-0.011413574,13.13491703,0.814697266
-0.015319824,13.13598514,0.821990967
-0.010772705,13.13659549,0.829803467
-0.01260376,13.13613773,0.837280273
-0.011993408,13.13583255,0.845184326
-0.011154175,13.13583255,0.852905273
-0.008453369,13.13613773,0.860443115
-0.010818481,13.12530399,0.867828369
-0.00592041,13.12301517,0.87512207
-0.005264282,13.12377811,0.88269043
-0.00730896,13.12301517,0.889770508
-0.005996704,13.12408329,0.897125244
-0.00201416,13.12423587,0.904724121
-0.002471924,13.12377811,0.911499023
0.001495361,13.12301517,0.918212891
0.00227356,13.12408329,0.925354004
0.00668335,13.12347293,0.932067871
0.008102417,13.12362552,0.938751221
0.00630188,13.12408329,0.945098877
0.004089355,13.11569095,0.951904297
0.006378174,13.11035038,0.958099365
0.004074097,13.11157108,0.964691162
0.004013062,13.11218143,0.970611572
0.001754761,13.11141849,0.977142334
0.002944946,13.11096073,0.982543945
0.005157471,13.11050296,0.988586426
0.003768921,13.11141849,0.994171143
0.002090454,13.1112659,0.999450684
0.006820679,13.11187625,1.0050354
0.004867554,13.1112659,1.010253906
0.002655029,13.11080814,1.015197754
0.003875732,13.10989261,1.019897461
0.006484985,13.11065555,1.024902344
0.003158569,13.09921146,1.02935791
0.006530762,13.09860111,1.034088135
0.001266479,13.10043216,1.038421631
0.001602173,13.09860111,1.043243408
0.003051758,13.09890628,1.04776001
0.009262085,13.09936405,1.052154541
0.017929077,13.10043216,1.057098389
0.028961182,13.09905887,1.062194824
0.032821655,13.09951663,1.066986084
0.022399902,13.0987537,1.072021484
0.003585815,13.09951663,1.077301025
-0.004852295,13.10027957,1.082214355
-0.00920105,13.10027957,1.087585449
-0.012405396,13.08746219,1.09274292
-0.014434814,13.08746219,1.097930908
-0.012802124,13.08700443,1.103363037
-0.015762329,13.08639408,1.108917236
-0.019287109,13.08669925,1.114440918
-0.054138184,13.08791996,1.119995117
-0.036010742,13.08624149,1.126098633
0.132888794,13.08685184,1.132324219
0.430908203,13.0873096,1.139068604
0.646072388,13.08700443,1.145477295
0.253295898,13.08669925,1.152313232
-0.258407593,13.08593631,1.158813477
-0.406417847,13.08624149,1.165527344
-0.339477539,13.08700443,1.172790527
-0.206253052,13.08517337,1.179779053
-0.088043213,13.07403446,1.18737793
-0.015609741,13.07388187,1.194396973
0.009155273,13.07372928,1.201934814
0.020187378,13.07403446,1.209686279
0.022415161,13.07418704,1.216827393
0.029083252,13.07388187,1.224456787
0.032165527,13.07525516,1.231750488
0.038742065,13.07418704,1.239807129
0.041046143,13.07433963,1.2472229
0.04901123,13.07433963,1.25479126
0.05065918,13.06442142,1.262145996
0.059783936,13.06228519,1.269622803
0.070648193,13.06289554,1.276824951
0.077713013,13.06289554,1.284423828
0.085739136,13.0633533,1.291564941
0.104370117,13.06228519,1.298492432
0.114990234,13.0621326,1.305603027
0.120040894,13.06259037,1.312042236
0.123016357,13.06289554,1.318969727
0.124389648,13.0621326,1.32510376
0.098800659,13.05282474,1.331451416
0.045837402,13.05023075,1.33706665
-0.025344849,13.04870487,1.343109131
-0.088119507,13.04809452,1.348632813
-0.138519287,13.05038333,1.353759766
-0.166503906,13.04992557,1.358764648
-0.184707642,13.04946781,1.363616943
-0.182647705,13.04962039,1.368103027
-0.169067383,13.04962039,1.372344971
-0.152740479,13.04977298,1.376281738
-0.141571045,13.04992557,1.380432129
-0.124725342,13.04977298,1.383758545
-0.112243652,13.05007816,1.387237549
-0.095352173,13.04870487,1.390533447
-0.084701538,13.04992557,1.392669678
-0.072280884,13.04977298,1.395355225
-0.061782837,13.05053592,1.397247314
-0.052764893,13.04885746,1.399627686
-0.04776001,13.04641605,1.400268555
-0.038040161,13.03863407,1.402099609
-0.033554077,13.03741336,1.402252197
-0.027511597,13.03787113,1.402893066
-0.025588989,13.03893924,1.404602051
-0.019210815,13.03802371,1.404815674
-0.017440796,13.03924442,1.40335083
-0.013076782,13.03787113,1.402496338
-0.01663208,13.03741336,1.402130127
-0.015808105,13.03741336,1.400024414
-0.01335144,13.03893924,1.398681641
-0.010482788,13.03863407,1.39642334
-0.011444092,13.03848148,1.393737793
-0.007522583,13.03848148,1.390716553
-0.007659912,13.0381763,1.387512207
-0.005325317,13.03924442,1.383789063
-0.003631592,13.03787113,1.380523682
-0.000396729,13.03726078,1.376434326
-0.003189087,13.0369556,1.371826172
-0.004043579,13.03832889,1.367279053
-0.004547119,13.03893924,1.362304688
-0.000732422,13.03726078,1.357299805
0.001068115,13.0381763,1.351257324
0.004623413,13.03909183,1.345825195
0.002716064,13.03680301,1.33972168
0.005096436,13.0381763,1.333648682
0.003494263,13.03802371,1.327056885
0.003463745,13.03741336,1.320953369
0.004699707,13.03802371,1.314300537
0.008804321,13.03771854,1.307342529
0.004623413,13.0381763,1.300964355
0.005203247,13.03726078,1.2940979
0.006164551,13.03863407,1.287200928
0.007583618,13.03802371,1.280090332
0.003265381,13.03710819,1.273071289
0.007171631,13.03863407,1.266052246
0.00440979,13.03680301,1.259124756
4.58E-05,13.0381763,1.251861572
0.001754761,13.0369556,1.2449646
0.009231567,13.03832889,1.237915039
0.010665894,13.03619266,1.230804443
0.012496948,13.03848148,1.224029541
0.023483276,13.03832889,1.217254639
0.030197144,13.03802371,1.210479736
0.012268066,13.03863407,1.203308105
-0.002716064,13.03893924,1.196685791
-0.012512207,13.05007816,1.190093994
-0.011749268,13.05038333,1.183624268
-0.013336182,13.05007816,1.177520752
-0.012069702,13.04946781,1.171020508
-0.009231567,13.05007816,1.164672852
-0.007141113,13.05190921,1.158935547
-0.022781372,13.06243778,1.15234375
-0.05696106,13.06182743,1.146362305
0.007766724,13.06243778,1.140930176
0.229034424,13.07083011,1.134979248
0.53692627,13.07372928,1.129486084
0.597122192,13.07372928,1.124145508
0.077911377,13.08029056,1.117980957
-0.344970703,13.08685184,1.112884521
-0.405593872,13.08624149,1.107391357
-0.285095215,13.09570194,1.102386475
-0.143066406,13.09921146,1.096832275
-0.038116455,13.10287357,1.091552734
0.002883911,13.11141849,1.085754395
0.018249512,13.11096073,1.080322266
0.022415161,13.12316776,1.074890137
0.029190063,13.12362552,1.069152832
0.032836914,13.13659549,1.06338501
0.036254883,13.13659549,1.057800293
0.038787842,13.14758182,1.052215576
0.044235229,13.15353275,1.047058105
0.045806885,13.16055179,1.041748047
0.053482056,13.17092777,1.036254883
0.060455322,13.17779422,1.03112793
0.072463989,13.18618656,1.025756836
0.082626343,13.19640995,1.020965576
0.09463501,13.20800663,1.016357422
0.107452393,13.21792484,1.011535645
0.123077393,13.22860599,1.006622314
0.128173828,13.2385242,1.001861572
0.132080078,13.25057865,0.996795654
0.116973877,13.26370121,0.992126465
0.07862854,13.27697635,0.987548828
0.010848999,13.2914722,0.982421875
-0.057266235,13.30673099,0.977722168
-0.114227295,13.32382083,0.97253418
-0.153793335,13.33999515,0.967956543
-0.1769104,13.3583057,0.96295166
-0.179397583,13.37478519,0.958099365
-0.177154541,13.39218021,0.952911377
-0.163024902,13.41064334,0.948303223
-0.150466919,13.43047977,0.943817139
-0.134017944,13.44787479,0.939025879
-0.118469238,13.46938968,0.934265137
-0.101608276,13.49044681,0.929626465
-0.090072632,13.51028324,0.925109863
-0.073944092,13.5334766,0.920928955
-0.063720703,13.55621219,0.916290283
-0.052978516,13.5787952,0.912200928
-0.050537109,13.60305667,0.908203125
-0.042297363,13.6279285,0.904083252
-0.034744263,13.65432621,0.900177002
-0.028137207,13.68011356,0.89642334
-0.026428223,13.70574832,0.89251709
-0.019058228,13.73245121,0.889373779
-0.016067505,13.75823856,0.886077881
-0.011688232,13.78646732,0.882415771
-0.015365601,13.81484867,0.879608154
-0.013015747,13.84445072,0.876556396
-0.013458252,13.87191654,0.873901367
-0.009658813,13.90365482,0.871185303
-0.009094238,13.93203617,0.868286133
-0.007614136,13.96392704,0.866210938
-0.006286621,13.99291873,0.863647461
-0.001312256,14.02526737,0.861328125
-0.004455566,14.05532718,0.858978271
-0.001434326,14.08904911,0.856750488
-0.003479004,14.12078739,0.854766846
0.00050354,14.15420413,0.853057861
-0.000640869,14.18762088,0.851165771
0.003814697,14.22134281,0.848999023
0.004058838,14.25613285,0.847808838
0.005187988,14.28970218,0.846496582
0.000167847,14.32571292,0.843811035
0.000946045,14.36187625,0.842956543
0.00163269,14.39941288,0.841522217
0.003372192,14.43618656,0.839996338
0.00163269,14.47326541,0.839141846
0.004074097,14.51080204,0.837005615
0.001602173,14.54833866,0.836425781
0.000610352,14.58587528,0.834655762
-0.0025177,14.62478519,0.834014893
-0.000534058,14.66216922,0.832550049
-0.00050354,14.7003162,0.831542969
-0.000167847,14.7393787,0.830718994
-0.001602173,14.77752567,0.829315186
0,14.81506229,0.829223633
0.000930786,14.85320926,0.826904297
0.003250122,14.89074588,0.826965332
0.000869751,14.9282825,0.825469971
0.000823975,14.96627689,0.824432373
-0.002075195,15.00274539,0.824188232
0.001205444,15.03845096,0.821899414
-0.001922607,15.07476688,0.821960449
-0.001358032,15.10940433,0.819915771
-0.000442505,15.14587284,0.819396973
-0.000442505,15.17989994,0.818359375
0.003570557,15.21606327,0.816833496
0.006988525,15.25070072,0.81640625
-0.000732422,15.28320194,0.81463623
0.004959106,15.31722904,0.81451416
0.010543823,15.35110355,0.811981201
0.01512146,15.38497806,0.812164307
0.013671875,15.41808963,0.810089111
0.021499634,15.45181156,0.809448242
0.026062012,15.48614383,0.808197021
0.013442993,15.516814,0.807128906
-0.008926392,15.54885746,0.806030273
-0.015487671,15.58181644,0.804473877
-0.019699097,15.61050296,0.803894043
-0.02053833,15.63918949,0.802246094
-0.019195557,15.66955448,0.801025391
-0.018814087,15.69793582,0.799316406
-0.021408081,15.7272327,0.797851563
-0.032058716,15.75546146,0.796936035
-0.065811157,15.78155399,0.794799805
-0.004058838,15.80734134,0.79397583
0.197814941,15.83328128,0.792297363
0.501983643,15.85677982,0.790618896
0.582015991,15.88302494,0.789855957
0.090606689,15.90591312,0.787384033
-0.33303833,15.92742801,0.785736084
-0.404281616,15.9489429,0.784484863
-0.287002563,15.97076297,0.782226563
-0.139083862,15.99426151,0.781433105
-0.039154053,16.01730228,0.779785156
0.000717163,16.03820682,0.778137207
0.010940552,16.05911136,0.777282715
0.018951416,16.08093143,0.774963379
0.022369385,16.10320926,0.773590088
0.026626587,16.1241138,0.77243042
0.030502319,16.14364505,0.770324707
0.037307739,16.16470218,0.769805908
0.038162231,16.18316532,0.767578125
0.043884277,16.20345951,0.767089844
0.04876709,16.22207523,0.765075684
0.057830811,16.23992801,0.764190674
0.066452026,16.25778079,0.762695313
0.078384399,16.27593875,0.762176514
0.093719482,16.28997684,0.760192871
0.108398438,16.3081348,0.759857178
0.120651245,16.3220203,0.757904053
0.135269165,16.33682132,0.757385254
0.13710022,16.35238529,0.755371094
0.125701904,16.36596561,0.754852295
0.092544556,16.3824451,0.752929688
0.034347534,16.39648319,0.751647949
-0.037704468,16.40853763,0.750152588
-0.102462769,16.42059207,0.747894287
-0.149841309,16.43295169,0.746124268
-0.175262451,16.44576908,0.744018555
-0.187652588,16.45843387,0.742340088
-0.185699463,16.46911502,0.740142822
-0.177352905,16.47842288,0.738189697
-0.16166687,16.48925663,0.735870361
-0.149307251,16.49948001,0.733337402
-0.132904053,16.50604129,0.730926514
-0.119171143,16.51428104,0.728790283
-0.100357056,16.52389408,0.726226807
-0.089385986,16.52892948,0.723693848
-0.076126099,16.53900028,0.721130371
-0.066375732,16.54312015,0.719024658
-0.056655884,16.55090213,0.716491699
-0.052093506,16.5525806,0.714111328
-0.044967651,16.56432987,0.711730957
-0.044769287,16.56310916,0.709442139
-0.040359497,16.56844974,0.707611084
-0.038513184,16.57623172,0.70526123
-0.033401489,16.57470584,0.703552246
-0.030654907,16.57516361,0.701019287
-0.026184082,16.58798099,0.698822021
-0.024902344,16.58767581,0.697723389
-0.022460938,16.5878284,0.69619751
-0.024307251,16.58752323,0.693969727
-0.021347046,16.58843875,0.693634033
-0.022094727,16.58767581,0.691711426
-0.018798828,16.59835697,0.691070557
-0.019363403,16.59927249,0.691009521
-0.016784668,16.60034061,0.691375732
-0.01512146,16.59973026,0.691467285
-0.01184082,16.59973026,0.691436768
-0.010162354,16.60003543,0.691345215
-0.006057739,16.59988285,0.69140625
-0.005508423,16.59942508,0.692626953
-0.003326416,16.60034061,0.693847656
-0.001495361,16.60003543,0.695556641
0.003509521,16.6004932,0.697143555
